arm,uid,question_id,question_key,group,turn,seed,event_index,source_id,source,accepted_len,accepted_spec_len,valid_k,completion_offset,fully_observed
tree,365_t0,365,qa:365,qa,0,42,98,1,P1,9,8,12,461,1
tree,365_t0,365,qa:365,qa,0,42,99,1,P1,4,3,12,470,1
tree,365_t0,365,qa:365,qa,0,42,100,1,P1,9,8,12,474,1
tree,365_t0,365,qa:365,qa,0,42,101,1,P1,9,8,12,483,1
tree,365_t0,365,qa:365,qa,0,42,102,1,P1,3,2,12,492,1
tree,365_t0,365,qa:365,qa,0,42,103,1,P1,9,8,12,495,1
tree,365_t0,365,qa:365,qa,0,42,104,1,P1,9,8,12,504,0
tree,400_t0,400,qa:400,qa,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
tree,400_t0,400,qa:400,qa,0,42,1,0,Miss (fresh JIT),1,0,8,2,1
tree,400_t0,400,qa:400,qa,0,42,2,2,P2,2,1,12,3,1
tree,400_t0,400,qa:400,qa,0,42,3,1,P1,4,3,12,5,1
tree,400_t0,400,qa:400,qa,0,42,4,1,P1,2,1,12,9,1
tree,400_t0,400,qa:400,qa,0,42,5,2,P2,1,0,12,11,1
tree,400_t0,400,qa:400,qa,0,42,6,1,P1,9,8,12,12,1
tree,400_t0,400,qa:400,qa,0,42,7,1,P1,9,8,12,21,1
tree,400_t0,400,qa:400,qa,0,42,8,1,P1,2,1,12,30,1
tree,400_t0,400,qa:400,qa,0,42,9,1,P1,2,1,12,32,1
tree,400_t0,400,qa:400,qa,0,42,10,1,P1,1,0,12,34,1
tree,400_t0,400,qa:400,qa,0,42,11,1,P1,8,7,12,35,1
tree,400_t0,400,qa:400,qa,0,42,12,1,P1,2,1,12,43,1
tree,400_t0,400,qa:400,qa,0,42,13,2,P2,1,0,12,45,1
tree,400_t0,400,qa:400,qa,0,42,14,0,Miss (fresh JIT),1,0,8,46,1
tree,400_t0,400,qa:400,qa,0,42,15,1,P1,2,1,12,47,1
tree,400_t0,400,qa:400,qa,0,42,16,2,P2,1,0,12,49,1
tree,400_t0,400,qa:400,qa,0,42,17,1,P1,9,8,12,50,1
tree,400_t0,400,qa:400,qa,0,42,18,1,P1,4,3,12,59,1
tree,400_t0,400,qa:400,qa,0,42,19,1,P1,5,4,12,63,1
tree,400_t0,400,qa:400,qa,0,42,20,0,Miss (fresh JIT),4,3,8,68,1
tree,400_t0,400,qa:400,qa,0,42,21,2,P2,9,8,12,72,1
tree,400_t0,400,qa:400,qa,0,42,22,1,P1,3,2,12,81,1
tree,400_t0,400,qa:400,qa,0,42,23,1,P1,6,5,12,84,1
tree,400_t0,400,qa:400,qa,0,42,24,0,Miss (fresh JIT),4,3,8,90,1
tree,400_t0,400,qa:400,qa,0,42,25,0,Miss (fresh JIT),9,8,8,94,1
tree,400_t0,400,qa:400,qa,0,42,26,1,P1,9,8,12,103,1
tree,400_t0,400,qa:400,qa,0,42,27,1,P1,9,8,12,112,1
tree,400_t0,400,qa:400,qa,0,42,28,1,P1,9,8,12,121,1
tree,400_t0,400,qa:400,qa,0,42,29,1,P1,3,2,12,130,1
tree,400_t0,400,qa:400,qa,0,42,30,1,P1,9,8,12,133,1
tree,400_t0,400,qa:400,qa,0,42,31,1,P1,9,8,12,142,1
tree,400_t0,400,qa:400,qa,0,42,32,1,P1,4,3,12,151,1
tree,400_t0,400,qa:400,qa,0,42,33,0,Miss (fresh JIT),9,8,8,155,1
tree,400_t0,400,qa:400,qa,0,42,34,1,P1,6,5,12,164,1
tree,400_t0,400,qa:400,qa,0,42,35,1,P1,4,3,12,170,1
tree,400_t0,400,qa:400,qa,0,42,36,1,P1,7,6,12,174,1
tree,400_t0,400,qa:400,qa,0,42,37,1,P1,3,2,12,181,1
tree,400_t0,400,qa:400,qa,0,42,38,1,P1,9,8,12,184,1
tree,400_t0,400,qa:400,qa,0,42,39,1,P1,9,8,12,193,1
tree,400_t0,400,qa:400,qa,0,42,40,1,P1,5,4,12,202,1
tree,400_t0,400,qa:400,qa,0,42,41,2,P2,9,8,12,207,1
tree,400_t0,400,qa:400,qa,0,42,42,1,P1,9,8,12,216,1
tree,400_t0,400,qa:400,qa,0,42,43,1,P1,9,8,12,225,1
tree,400_t0,400,qa:400,qa,0,42,44,1,P1,1,0,12,234,1
tree,400_t0,400,qa:400,qa,0,42,45,1,P1,9,8,12,235,1
tree,400_t0,400,qa:400,qa,0,42,46,1,P1,7,6,12,244,1
tree,400_t0,400,qa:400,qa,0,42,47,1,P1,9,8,12,251,1
tree,400_t0,400,qa:400,qa,0,42,48,1,P1,8,7,12,260,1
tree,400_t0,400,qa:400,qa,0,42,49,1,P1,3,2,12,268,1
tree,400_t0,400,qa:400,qa,0,42,50,1,P1,9,8,12,271,1
tree,400_t0,400,qa:400,qa,0,42,51,1,P1,2,1,12,280,1
tree,400_t0,400,qa:400,qa,0,42,52,1,P1,9,8,12,282,1
tree,400_t0,400,qa:400,qa,0,42,53,1,P1,3,2,12,291,1
tree,400_t0,400,qa:400,qa,0,42,54,1,P1,5,4,12,294,1
tree,400_t0,400,qa:400,qa,0,42,55,2,P2,9,8,12,299,1
tree,400_t0,400,qa:400,qa,0,42,56,1,P1,5,4,12,308,1
tree,400_t0,400,qa:400,qa,0,42,57,1,P1,9,8,12,313,1
tree,400_t0,400,qa:400,qa,0,42,58,1,P1,7,6,12,322,1
tree,400_t0,400,qa:400,qa,0,42,59,1,P1,1,0,12,329,1
tree,400_t0,400,qa:400,qa,0,42,60,1,P1,9,8,12,330,1
tree,400_t0,400,qa:400,qa,0,42,61,1,P1,4,3,12,339,1
tree,400_t0,400,qa:400,qa,0,42,62,1,P1,9,8,12,343,1
tree,400_t0,400,qa:400,qa,0,42,63,1,P1,9,8,12,352,1
tree,400_t0,400,qa:400,qa,0,42,64,1,P1,1,0,12,361,1
tree,400_t0,400,qa:400,qa,0,42,65,1,P1,9,8,12,362,1
tree,400_t0,400,qa:400,qa,0,42,66,1,P1,4,3,12,371,1
tree,400_t0,400,qa:400,qa,0,42,67,1,P1,9,8,12,375,1
tree,400_t0,400,qa:400,qa,0,42,68,1,P1,9,8,12,384,1
tree,400_t0,400,qa:400,qa,0,42,69,1,P1,9,8,12,393,1
tree,400_t0,400,qa:400,qa,0,42,70,1,P1,7,6,12,402,1
tree,400_t0,400,qa:400,qa,0,42,71,2,P2,3,2,12,409,1
tree,400_t0,400,qa:400,qa,0,42,72,1,P1,9,8,12,412,1
tree,400_t0,400,qa:400,qa,0,42,73,1,P1,3,2,12,421,1
tree,400_t0,400,qa:400,qa,0,42,74,1,P1,9,8,12,424,1
tree,400_t0,400,qa:400,qa,0,42,75,1,P1,1,0,12,433,1
tree,400_t0,400,qa:400,qa,0,42,76,1,P1,3,2,12,434,1
tree,400_t0,400,qa:400,qa,0,42,77,1,P1,9,8,12,437,1
tree,400_t0,400,qa:400,qa,0,42,78,1,P1,2,1,12,446,1
tree,400_t0,400,qa:400,qa,0,42,79,1,P1,9,8,12,448,1
tree,400_t0,400,qa:400,qa,0,42,80,1,P1,9,8,12,457,1
tree,400_t0,400,qa:400,qa,0,42,81,1,P1,9,8,12,466,1
tree,400_t0,400,qa:400,qa,0,42,82,1,P1,9,8,12,475,1
tree,400_t0,400,qa:400,qa,0,42,83,2,P2,9,8,12,484,1
tree,400_t0,400,qa:400,qa,0,42,84,1,P1,9,8,12,493,1
tree,400_t0,400,qa:400,qa,0,42,85,1,P1,9,8,12,502,1
tree,400_t0,400,qa:400,qa,0,42,86,1,P1,4,3,12,511,0
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,1,1,P1,1,0,12,2,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,2,1,P1,2,1,12,3,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,3,1,P1,9,8,12,5,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,4,1,P1,9,8,12,14,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,5,1,P1,9,8,12,23,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,6,1,P1,9,8,12,32,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,7,1,P1,8,7,12,41,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,8,0,Miss (fresh JIT),1,0,8,49,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,9,0,Miss (fresh JIT),5,4,8,50,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,10,1,P1,1,0,12,55,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,11,1,P1,9,8,12,56,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,12,1,P1,9,8,12,65,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,13,1,P1,9,8,12,74,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,14,1,P1,9,8,12,83,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,15,1,P1,9,8,12,92,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,16,1,P1,2,1,12,101,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,17,2,P2,1,0,12,103,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,18,1,P1,1,0,12,104,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,19,0,Miss (fresh JIT),6,5,8,105,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,20,1,P1,7,6,12,111,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,21,0,Miss (fresh JIT),9,8,8,118,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,22,1,P1,9,8,12,127,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,23,1,P1,9,8,12,136,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,24,1,P1,3,2,12,145,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,25,0,Miss (fresh JIT),1,0,8,148,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,26,1,P1,1,0,12,149,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,27,1,P1,6,5,12,150,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,28,2,P2,3,2,12,156,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,29,2,P2,1,0,12,159,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,30,1,P1,4,3,12,160,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,31,1,P1,2,1,12,164,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,32,2,P2,2,1,12,166,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,33,2,P2,5,4,12,168,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,34,2,P2,3,2,12,173,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,35,2,P2,2,1,12,176,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,36,1,P1,9,8,12,178,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,37,1,P1,3,2,12,187,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,38,2,P2,1,0,12,190,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,39,2,P2,1,0,12,191,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,40,0,Miss (fresh JIT),9,8,8,192,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,41,1,P1,9,8,12,201,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,42,1,P1,4,3,12,210,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,43,1,P1,9,8,12,214,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,44,1,P1,4,3,12,223,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,45,2,P2,3,2,12,227,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,46,0,Miss (fresh JIT),1,0,8,230,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,47,1,P1,2,1,12,231,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,48,1,P1,2,1,12,233,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,49,0,Miss (fresh JIT),2,1,8,235,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,50,1,P1,1,0,12,237,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,51,0,Miss (fresh JIT),5,4,8,238,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,52,2,P2,1,0,2,243,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,53,2,P2,2,1,12,244,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,54,0,Miss (fresh JIT),1,0,8,246,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,55,2,P2,1,0,12,247,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,56,0,Miss (fresh JIT),1,0,8,248,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,57,0,Miss (fresh JIT),1,0,8,249,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,58,0,Miss (fresh JIT),9,8,8,250,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,59,2,P2,3,2,12,259,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,60,1,P1,9,8,12,262,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,61,1,P1,2,1,12,271,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,62,1,P1,9,8,12,273,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,63,1,P1,9,8,12,282,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,64,1,P1,9,8,12,291,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,65,1,P1,9,8,12,300,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,66,1,P1,8,7,12,309,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,67,0,Miss (fresh JIT),3,2,8,317,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,68,2,P2,1,0,12,320,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,69,2,P2,2,1,12,321,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,70,0,Miss (fresh JIT),3,2,8,323,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,71,0,Miss (fresh JIT),2,1,8,326,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,72,1,P1,1,0,12,328,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,73,0,Miss (fresh JIT),8,7,8,329,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,74,1,P1,4,3,12,337,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,75,2,P2,4,3,12,341,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,76,0,Miss (fresh JIT),4,3,8,345,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,77,1,P1,9,8,12,349,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,78,2,P2,4,3,12,358,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,79,1,P1,1,0,12,362,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,80,2,P2,1,0,12,363,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,81,1,P1,4,3,12,364,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,82,1,P1,3,2,12,368,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,83,1,P1,9,8,12,371,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,84,1,P1,8,7,12,380,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,85,2,P2,4,3,12,388,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,86,1,P1,4,3,12,392,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,87,2,P2,9,8,12,396,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,88,1,P1,3,2,12,405,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,89,1,P1,4,3,12,408,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,90,1,P1,4,3,12,412,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,91,0,Miss (fresh JIT),1,0,8,416,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,92,1,P1,3,2,12,417,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,93,1,P1,1,0,12,420,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,94,1,P1,2,1,12,421,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,95,1,P1,2,1,12,423,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,96,0,Miss (fresh JIT),1,0,8,425,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,97,1,P1,3,2,12,426,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,98,1,P1,1,0,12,429,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,99,0,Miss (fresh JIT),9,8,8,430,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,100,1,P1,2,1,12,439,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,101,0,Miss (fresh JIT),9,8,8,441,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,102,1,P1,3,2,12,450,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,103,1,P1,2,1,12,453,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,104,0,Miss (fresh JIT),1,0,8,455,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,105,1,P1,1,0,12,456,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,106,0,Miss (fresh JIT),1,0,8,457,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,107,0,Miss (fresh JIT),1,0,8,458,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,108,2,P2,2,1,12,459,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,109,0,Miss (fresh JIT),1,0,8,461,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,110,2,P2,2,1,12,462,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,111,2,P2,3,2,12,464,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,112,1,P1,3,2,12,467,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,113,1,P1,5,4,12,470,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,114,1,P1,9,8,12,475,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,115,1,P1,3,2,12,484,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,116,0,Miss (fresh JIT),1,0,8,487,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,117,1,P1,5,4,12,488,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,118,0,Miss (fresh JIT),3,2,8,493,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,119,1,P1,2,1,12,496,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,120,1,P1,1,0,12,498,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,121,1,P1,7,6,12,499,1
tree,406_t0,406,math_reasoning:406,math_reasoning,0,42,122,1,P1,9,8,12,506,0
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,0,0,Miss (fresh JIT),5,4,8,1,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,1,1,P1,6,5,12,6,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,2,2,P2,3,2,12,12,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,3,1,P1,8,7,12,15,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,4,1,P1,9,8,12,23,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,5,1,P1,4,3,12,32,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,6,1,P1,9,8,12,36,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,7,1,P1,9,8,12,45,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,8,1,P1,9,8,12,54,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,9,1,P1,9,8,12,63,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,10,1,P1,1,0,12,72,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,11,1,P1,2,1,12,73,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,12,0,Miss (fresh JIT),9,8,8,75,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,13,1,P1,9,8,12,84,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,14,1,P1,9,8,12,93,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,15,1,P1,9,8,12,102,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,16,1,P1,9,8,12,111,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,17,1,P1,9,8,12,120,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,18,1,P1,9,8,12,129,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,19,1,P1,5,4,12,138,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,20,1,P1,9,8,12,143,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,21,1,P1,9,8,12,152,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,22,1,P1,4,3,12,161,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,23,2,P2,9,8,12,165,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,24,1,P1,8,7,12,174,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,25,2,P2,3,2,12,182,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,26,2,P2,4,3,12,185,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,27,2,P2,2,1,12,189,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,28,0,Miss (fresh JIT),1,0,8,191,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,29,2,P2,3,2,12,192,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,30,0,Miss (fresh JIT),3,2,8,195,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,31,0,Miss (fresh JIT),4,3,8,198,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,32,1,P1,3,2,12,202,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,33,2,P2,2,1,12,205,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,34,1,P1,5,4,12,207,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,35,1,P1,1,0,12,212,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,36,2,P2,5,4,12,213,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,37,1,P1,4,3,12,218,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,38,2,P2,1,0,12,222,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,39,1,P1,5,4,12,223,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,40,0,Miss (fresh JIT),7,6,8,228,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,41,1,P1,1,0,12,235,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,42,2,P2,4,3,12,236,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,43,2,P2,2,1,12,240,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,44,0,Miss (fresh JIT),1,0,8,242,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,45,1,P1,2,1,12,243,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,46,0,Miss (fresh JIT),4,3,8,245,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,47,2,P2,2,1,12,249,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,48,1,P1,2,1,12,251,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,49,0,Miss (fresh JIT),6,5,8,253,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,50,2,P2,1,0,12,259,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,51,2,P2,9,8,12,260,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,52,1,P1,9,8,12,269,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,53,1,P1,9,8,12,278,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,54,1,P1,1,0,12,287,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,55,2,P2,7,6,12,288,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,56,2,P2,3,2,12,295,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,57,2,P2,8,7,12,298,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,58,1,P1,4,3,12,306,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,59,2,P2,6,5,12,310,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,60,2,P2,1,0,12,316,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,61,1,P1,9,8,12,317,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,62,1,P1,9,8,12,326,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,63,1,P1,9,8,12,335,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,64,1,P1,9,8,12,344,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,65,1,P1,5,4,12,353,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,66,1,P1,3,2,12,358,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,67,1,P1,8,7,12,361,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,68,1,P1,3,2,12,369,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,69,2,P2,4,3,12,372,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,70,2,P2,1,0,12,376,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,71,2,P2,3,2,12,377,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,72,1,P1,4,3,12,380,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,73,0,Miss (fresh JIT),1,0,8,384,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,74,1,P1,3,2,12,385,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,75,1,P1,8,7,12,388,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,76,1,P1,7,6,12,396,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,77,1,P1,9,8,12,403,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,78,1,P1,9,8,12,412,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,79,1,P1,3,2,12,421,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,80,1,P1,6,5,12,424,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,81,0,Miss (fresh JIT),6,5,8,430,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,82,1,P1,9,8,12,436,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,83,1,P1,2,1,12,445,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,84,1,P1,3,2,12,447,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,85,1,P1,9,8,12,450,1
tree,446_t0,446,math_reasoning:446,math_reasoning,0,42,86,1,P1,7,6,12,459,1
